barcode	sub_category_slug	top_category_id	source
1990261	fragrance-main	13	shufersal
1990278	fragrance-main	13	shufersal
1990391	fragrance-main	13	shufersal
1990407	fragrance-main	13	shufersal
1990414	fragrance-main	13	shufersal
1990421	fragrance-main	13	shufersal
199313	living-room-main	23	shufersal
2000136	organic-main	10	shufersal
2000143	organic-main	10	shufersal
2000266	organic-main	10	shufersal
2002857	organic-main	10	shufersal
2008040	kids-main	17	shufersal
2008187	electronics-main	26	shufersal
2008224	fragrance-main	13	shufersal
2008309	electronics-main	26	shufersal
2008989	electronics-main	26	shufersal
2013006	clothing-main	27	shufersal
2013037	clothing-main	27	shufersal
2013174	clothing-main	27	shufersal
201818	clothing-main	27	shufersal
201832	clothing-main	27	shufersal
201849	clothing-main	27	shufersal
201856	clothing-main	27	shufersal
201863	clothing-main	27	shufersal
201870	clothing-main	27	shufersal
2019114	fragrance-main	13	shufersal
2019183	fragrance-main	13	shufersal
2019763	fragrance-main	13	shufersal
2019787	fragrance-main	13	shufersal
2019794	pharmacy-main	16	shufersal
2020868	clothing-main	27	shufersal
202495	living-room-main	23	shufersal
202564123564	living-room-main	23	shufersal
2026	clothing-main	27	shufersal
2026341	kids-main	17	shufersal
2026358	meat-main	4	shufersal
2026365	kids-main	17	shufersal
2026402	meat-main	4	shufersal
2026440	kids-main	17	shufersal
2026587	meat-main	4	shufersal
2026891	meat-main	4	shufersal
2026914	meat-main	4	shufersal
2037569	clothing-main	27	shufersal
2037637	clothing-main	27	shufersal
2040	electronics-main	26	shufersal
2040019	fragrance-main	13	shufersal
2040064	fragrance-main	13	shufersal
2040071	fragrance-main	13	shufersal
2040088	fragrance-main	13	shufersal
2041023	organic-main	10	shufersal
2041801	organic-main	10	shufersal
204215	electronics-main	26	shufersal
204611	electronics-main	26	shufersal
2053095	fragrance-main	13	shufersal
2053538	fragrance-main	13	shufersal
2057093	kids-main	17	shufersal
2057123	fragrance-main	13	shufersal
2057185	fragrance-main	13	shufersal
2057352	fragrance-main	13	shufersal
2057369	fragrance-main	13	shufersal
2057376	fragrance-main	13	shufersal
2057383	fragrance-main	13	shufersal
2057451	kids-main	17	shufersal
2057468	fragrance-main	13	shufersal
2057475	fragrance-main	13	shufersal
2057482	fragrance-main	13	shufersal
2057604	kids-main	17	shufersal
205762	clothing-main	27	shufersal
2057628	fragrance-main	13	shufersal
205915	clothing-main	27	shufersal
2065555	household-main	19	shufersal
2065616	clothing-main	27	shufersal
2065623	clothing-main	27	shufersal
2069003	household-main	19	shufersal
2069010	household-main	19	shufersal
2069027	household-main	19	shufersal
2069034	household-main	19	shufersal
2069041	household-main	19	shufersal
2069058	household-main	19	shufersal
2069065	household-main	19	shufersal
2069072	household-main	19	shufersal
2069577	household-main	19	shufersal
207063	fragrance-main	13	shufersal
2071	electronics-main	26	shufersal
20714001940	electronics-main	26	shufersal
20714007058	household-main	19	shufersal
20714012786	electronics-main	26	shufersal
20714045159	pharmacy-main	16	shufersal
20714052959	electronics-main	26	shufersal
20714066321	household-main	19	shufersal
20714080310	dairy-main	3	shufersal
20714139193	organic-main	10	shufersal
20714146559	fragrance-main	13	shufersal
20714156893	electronics-main	26	shufersal
20714157760	fragrance-main	13	shufersal
20714181352	household-main	19	shufersal
20714192334	household-main	19	shufersal
20714192358	household-main	19	shufersal
20714215552	pharmacy-main	16	shufersal
20714222857	fragrance-main	13	shufersal
20714227661	pharmacy-main	16	shufersal
20714227685	pharmacy-main	16	shufersal
20714235901	household-main	19	shufersal
20714240158	pharmacy-main	16	shufersal
20714258511	pharmacy-main	16	shufersal
20714281113	pharmacy-main	16	shufersal
20714287047	fragrance-main	13	shufersal
20714291822	pharmacy-main	16	shufersal
20714291839	fragrance-main	13	shufersal
20714324629	household-main	19	shufersal
20714336615	pharmacy-main	16	shufersal
20714352967	fragrance-main	13	shufersal
20714394790	household-main	19	shufersal
20714395230	fragrance-main	13	shufersal
20714462727	pharmacy-main	16	shufersal
20714462734	pharmacy-main	16	shufersal
20714462758	pharmacy-main	16	shufersal
20714462765	pharmacy-main	16	shufersal
20714462772	pharmacy-main	16	shufersal
20714561468	household-main	19	shufersal
20714576219	pharmacy-main	16	shufersal
20714598907	fragrance-main	13	shufersal
20714653651	pharmacy-main	16	shufersal
20714678203	fragrance-main	13	shufersal
20714678227	fragrance-main	13	shufersal
20714682422	fragrance-main	13	shufersal
20714698911	pharmacy-main	16	shufersal
20714711849	household-main	19	shufersal
20714776114	fragrance-main	13	shufersal
20714795689	fragrance-main	13	shufersal
20714810993	household-main	19	shufersal
20714859459	pharmacy-main	16	shufersal
20714859466	pharmacy-main	16	shufersal
20714881429	electronics-main	26	shufersal
20714904166	fragrance-main	13	shufersal
20714918095	household-main	19	shufersal
20714918477	household-main	19	shufersal
20714922412	household-main	19	shufersal
20714968908	household-main	19	shufersal
20714979089	household-main	19	shufersal
20714984236	household-main	19	shufersal
20714985387	fragrance-main	13	shufersal
20714985417	fragrance-main	13	shufersal
20714985509	fragrance-main	13	shufersal
20714988838	pharmacy-main	16	shufersal
20714996970	household-main	19	shufersal
207162	bedroom-main	21	shufersal
2075271	makeup-main	14	shufersal
2077268	meat-main	4	shufersal
2079033	clothing-main	27	shufersal
2079156	clothing-main	27	shufersal
2079347	electronics-main	26	shufersal
2079361	kids-main	17	shufersal
2079477	clothing-main	27	shufersal
2079927	clothing-main	27	shufersal
2079996	clothing-main	27	shufersal
208008	fragrance-main	13	shufersal
208022	fragrance-main	13	shufersal
2080244	household-main	19	shufersal
208077	fragrance-main	13	shufersal
2080848	household-main	19	shufersal
208091	fragrance-main	13	shufersal
208114	fragrance-main	13	shufersal
208138	clothing-main	27	shufersal
208145	fragrance-main	13	shufersal
208213	fragrance-main	13	shufersal
208244	fragrance-main	13	shufersal
208312	kids-main	17	shufersal
208329	fragrance-main	13	shufersal
208336	fragrance-main	13	shufersal
208428	fragrance-main	13	shufersal
208855	fragrance-main	13	shufersal
208947	fragrance-main	13	shufersal
209012	fragrance-main	13	shufersal
209043	fragrance-main	13	shufersal
209371	fragrance-main	13	shufersal
209388	fragrance-main	13	shufersal
209517	clothing-main	27	shufersal
209524	clothing-main	27	shufersal
209531	clothing-main	27	shufersal
209555	clothing-main	27	shufersal
209579	clothing-main	27	shufersal
209722	bedroom-main	21	shufersal
209944	fragrance-main	13	shufersal
209951	kids-main	17	shufersal
209968	fragrance-main	13	shufersal
2103776	makeup-main	14	shufersal
2107071	clothing-main	27	shufersal
2107491	clothing-main	27	shufersal
2107798	clothing-main	27	shufersal
2107965	clothing-main	27	shufersal
210896	fragrance-main	13	shufersal
2109372	kids-main	17	shufersal
2109488	meat-main	4	shufersal
211169	fragrance-main	13	shufersal
211442	pharmacy-main	16	shufersal
211985	fragrance-main	13	shufersal
2129479	meat-main	4	shufersal
2130567	fragrance-main	13	shufersal
2132011	kids-main	17	shufersal
2133162	clothing-main	27	shufersal
2133506	clothing-main	27	shufersal
2133520	clothing-main	27	shufersal
2133537	clothing-main	27	shufersal
2133575	clothing-main	27	shufersal
2133612	clothing-main	27	shufersal
2133889	clothing-main	27	shufersal
2190516	fragrance-main	13	shufersal
2195092	meat-main	4	shufersal
2198109	clothing-main	27	shufersal
220	skincare-main	12	shufersal
2200383	household-main	19	shufersal
2206682	household-main	19	shufersal
22200956932	dairy-main	3	shufersal
22200956949	dairy-main	3	shufersal
2232964	makeup-main	14	shufersal
2232995	makeup-main	14	shufersal
2237259	household-main	19	shufersal
2253006	meat-main	4	shufersal
2253105	meat-main	4	shufersal
2253150	meat-main	4	shufersal
2253167	meat-main	4	shufersal
2253174	meat-main	4	shufersal
2253181	meat-main	4	shufersal
2253198	meat-main	4	shufersal
2253235	meat-main	4	shufersal
22548289655	electronics-main	26	shufersal
22548419953	electronics-main	26	shufersal
22548445549	dairy-main	3	shufersal
22548445570	dairy-main	3	shufersal
22548445594	fragrance-main	13	shufersal
2255	electronics-main	26	shufersal
2255215	meat-main	4	shufersal
2259664	electronics-main	26	shufersal
22598	electronics-main	26	shufersal
226552	bedroom-main	21	shufersal
226569	bedroom-main	21	shufersal
2285830	household-main	19	shufersal
2304203	makeup-main	14	shufersal
2304210	makeup-main	14	shufersal
2304234	makeup-main	14	shufersal
2304241	makeup-main	14	shufersal
2304609	fragrance-main	13	shufersal
2304616	fragrance-main	13	shufersal
2304623	fragrance-main	13	shufersal
2304661	fragrance-main	13	shufersal
23083	clothing-main	27	shufersal
2317081	fragrance-main	13	shufersal
2317128	fragrance-main	13	shufersal
2317135	fragrance-main	13	shufersal
2317142	fragrance-main	13	shufersal
2317166	fragrance-main	13	shufersal
2317173	fragrance-main	13	shufersal
2317180	fragrance-main	13	shufersal
2317265	fragrance-main	13	shufersal
2317319	fragrance-main	13	shufersal
2317326	fragrance-main	13	shufersal
2317579	fragrance-main	13	shufersal
2319016	fragrance-main	13	shufersal
2319023	fragrance-main	13	shufersal
2319061	fragrance-main	13	shufersal
2319078	fragrance-main	13	shufersal
2319184	fragrance-main	13	shufersal
2319191	fragrance-main	13	shufersal
2319207	fragrance-main	13	shufersal
2319375	fragrance-main	13	shufersal
2319689	fragrance-main	13	shufersal
2319825	fragrance-main	13	shufersal
2321040	household-main	19	shufersal
2321729	household-main	19	shufersal
2321750	meat-main	4	shufersal
2327028	meat-main	4	shufersal
2327042	meat-main	4	shufersal
2327059	kids-main	17	shufersal
2327066	meat-main	4	shufersal
2327073	kids-main	17	shufersal
2327912	kids-main	17	shufersal
2331124	clothing-main	27	shufersal
2331155	clothing-main	27	shufersal
2331360	clothing-main	27	shufersal
2331421	kids-main	17	shufersal
2331490	clothing-main	27	shufersal
2331711	clothing-main	27	shufersal
2333456	makeup-main	14	shufersal
2333500	makeup-main	14	shufersal
2333692	makeup-main	14	shufersal
2345060	clothing-main	27	shufersal
2345343	household-main	19	shufersal
2345404	household-main	19	shufersal
2353836	fragrance-main	13	shufersal
2360155	clothing-main	27	shufersal
2360278	clothing-main	27	shufersal
2360285	clothing-main	27	shufersal
2370123	clothing-main	27	shufersal
2370161	clothing-main	27	shufersal
2370246	clothing-main	27	shufersal
2370284	clothing-main	27	shufersal
2370789	clothing-main	27	shufersal
2374640	fragrance-main	13	shufersal
2378525	living-room-main	23	shufersal
238029	kids-main	17	shufersal
238036	kids-main	17	shufersal
23809	clothing-main	27	shufersal
23816	clothing-main	27	shufersal
238173	kids-main	17	shufersal
238180	kids-main	17	shufersal
23823	clothing-main	27	shufersal
23830	clothing-main	27	shufersal
23847	clothing-main	27	shufersal
2385196	clothing-main	27	shufersal
2385431	kids-main	17	shufersal
2385455	kids-main	17	shufersal
2386834	meat-main	4	shufersal
2391005	household-main	19	shufersal
2391227	meat-main	4	shufersal
2391388	meat-main	4	shufersal
2391395	household-main	19	shufersal
2391517	meat-main	4	shufersal
23977	clothing-main	27	shufersal
2403517	household-main	19	shufersal
2403777	household-main	19	shufersal
241621988739	living-room-main	23	shufersal
24202	clothing-main	27	shufersal
24240	kids-main	17	shufersal
24264	clothing-main	27	shufersal
2427032	household-main	19	shufersal
2427087	fragrance-main	13	shufersal
2427100	organic-main	10	shufersal
243566	fragrance-main	13	shufersal
244143	dairy-main	3	shufersal
244626563932	living-room-main	23	shufersal
244761	organic-main	10	shufersal
24523	clothing-main	27	shufersal
24530	clothing-main	27	shufersal
2453352	meat-main	4	shufersal
2453376	meat-main	4	shufersal
2453406	meat-main	4	shufersal
2453697	meat-main	4	shufersal
2472087	meat-main	4	shufersal
2472094	meat-main	4	shufersal
2472117	meat-main	4	shufersal
2472148	meat-main	4	shufersal
2472186	bedroom-main	21	shufersal
2472193	bedroom-main	21	shufersal
2472223	bedroom-main	21	shufersal
2472254	bedroom-main	21	shufersal
2472261	bedroom-main	21	shufersal
2472759	electronics-main	26	shufersal
2472841	electronics-main	26	shufersal
2505013	meat-main	4	shufersal
2505020	meat-main	4	shufersal
2505037	meat-main	4	shufersal
2505044	meat-main	4	shufersal
2505068	meat-main	4	shufersal
2505112	household-main	19	shufersal
2505129	household-main	19	shufersal
2505136	household-main	19	shufersal
2505143	household-main	19	shufersal
2505204	household-main	19	shufersal
2505464	household-main	19	shufersal
2505471	household-main	19	shufersal
2505921	household-main	19	shufersal
2505938	household-main	19	shufersal
2507451	meat-main	4	shufersal
2507604	kids-main	17	shufersal
2511229	clothing-main	27	shufersal
2511236	clothing-main	27	shufersal
2511243	kids-main	17	shufersal
2511281	clothing-main	27	shufersal
2511427	clothing-main	27	shufersal
2511571	clothing-main	27	shufersal
2512004	meat-main	4	shufersal
2512011	meat-main	4	shufersal
2515333	fragrance-main	13	shufersal
2515371	fragrance-main	13	shufersal
2517269	bedroom-main	21	shufersal
2517290	bedroom-main	21	shufersal
2517337	bedroom-main	21	shufersal
2517566	bedroom-main	21	shufersal
2517580	bedroom-main	21	shufersal
2517801	bedroom-main	21	shufersal
2517825	bedroom-main	21	shufersal
2517863	bedroom-main	21	shufersal
253251	fragrance-main	13	shufersal
2559900	drinks-main	8	shufersal
2564928	fragrance-main	13	shufersal
25675120006	clothing-main	27	shufersal
25675120020	clothing-main	27	shufersal
25675120037	clothing-main	27	shufersal
25675120044	clothing-main	27	shufersal
25675120068	clothing-main	27	shufersal
25700005650	clothing-main	27	shufersal
25700005698	clothing-main	27	shufersal
2577492	drinks-main	8	shufersal
2577508	drinks-main	8	shufersal
2577782	household-main	19	shufersal
2587200	meat-main	4	shufersal
2587590	meat-main	4	shufersal
2603474	meat-main	4	shufersal
2603481	meat-main	4	shufersal
2603498	meat-main	4	shufersal
2603504	meat-main	4	shufersal
262031	electronics-main	26	shufersal
262413	clothing-main	27	shufersal
2628187	meat-main	4	shufersal
2628347	meat-main	4	shufersal
263359	clothing-main	27	shufersal
267012	skincare-main	12	shufersal
267029	skincare-main	12	shufersal
267036	skincare-main	12	shufersal
267043	skincare-main	12	shufersal
267050	skincare-main	12	shufersal
267104	skincare-main	12	shufersal
267548	skincare-main	12	shufersal
267609	skincare-main	12	shufersal
267616	skincare-main	12	shufersal
267678	skincare-main	12	shufersal
2692393	fragrance-main	13	shufersal
2692768	fragrance-main	13	shufersal
2692782	fragrance-main	13	shufersal
27000001127	fragrance-main	13	shufersal
27000001455	fragrance-main	13	shufersal
27000867044	fragrance-main	13	shufersal
2703655	fragrance-main	13	shufersal
2703679	fragrance-main	13	shufersal
2703716	fragrance-main	13	shufersal
2703747	fragrance-main	13	shufersal
2703754	makeup-main	14	shufersal
2703815	fragrance-main	13	shufersal
27131017752	electronics-main	26	shufersal
27131020424	electronics-main	26	shufersal
27131043287	electronics-main	26	shufersal
27131043294	electronics-main	26	shufersal
27131043317	electronics-main	26	shufersal
27131086871	electronics-main	26	shufersal
27131286905	electronics-main	26	shufersal
